14208,IR-0019261,Export of Incident Types 
14209,IR-0019262,Popup JavaScript questions
14210,IR-0019263,RFC - After requester is changed user location on ticket is not updated.
14211,IR-0019264,Edit Role Detail to Restrict Field from being changed on Web and Thick Client
14212,IR-0019265,Wanted to know how to change the the target connection for Failed Validation action and auto populate the close type
14213,IR-0019266,Cost Field
14219,IR-0019272,DB
14220,IR-0019273,Criticalities
14222,IR-0019275,Ability to Change Manufacturer Field
14223,IR-0019276,Criticalities
14224,IR-0019277,Assistance moving CMDB database
14225,IR-0019278,Unable to link one incident to another
14226,IR-0019279,How do you change default close value when ticket is closing via email
14227,IR-0019280,WHat happens to an IR when the RFC that it was promoted to is closed
14228,IR-0019281,Editing the "Summary" Field to not show drop down option - now getting object reference error when trying to make the change
14229,IR-0019282,How to customize what fields get populated when email connector creates an Incident request
14231,IR-0019284,Support issue email
14234,IR-0019287,Adding members to teams in bulk bug
14235,IR-0019288,reports for ReliesUponCount
14236,IR-0019289,Promoting custom INT16 field to custom INT16 field does not work - Incident to Change
14237,IR-0019290,IR 19096
14238,IR-0019291,Hyperlinks entered in KB articles do not work if user has Edit privilege in Knowledge Base module
14239,IR-0019292,need to update a template in chage management module of changegear
14240,IR-0019293,reg. change type field
14244,IR-0019297,CG 4.5: reports
14246,IR-0019299,Wants to integrate ChangeGear with ticketing system called Right Now
14248,IR-0019301,Is it possible to make the Edit Button (see Attachment) visible in CMDB module.
14249,IR-0019302,Is it possible to make the Edit Button (see Attachment) visible in CMDB module.
14252,IR-0019305,ChangeGear 4.6 Upgrade - Questions
14253,IR-0019306,Needs updated 4.5 license and instructions on how to migrate CG to a new server
14254,IR-0019307,Problem using a custom form
14255,IR-0019308,Adding custom Lookup list to BaseCI form and values will not save
14256,IR-0019309,Assistance installing v4.6 on Dev environment
14261,IR-0019314,RE: CMDB import
14262,IR-0019315,takes up to a minute to open a user profile from admin client
14263,IR-0019316,FW: RDE not picking up CI's
14264,IR-0019317,Re: CMDB import
14265,IR-0019318,Wanting to track CI's IP addresses if there are multiple
14266,IR-0019319,Healthways instance was sluggish and then did not come back up on service restart
14269,IR-0019322,Needs query to UDF fields from database after deleting the fields from the UI Incident module
14270,IR-0019323,Fix the "Total Labor Estimate" on the Change Request Form 
14271,IR-0019324,End Users are reporting that some tickets they open are now completely blank
14272,IR-0019325,What are the technical requirements for installing ChangeGear 4.5?
14273,IR-0019326,Issue with upgrade from 3.5 to 4.6
14276,IR-0019329,Change Gear will not Start
14295,IR-0019348,ChangeGear service not starting after OS patch and server reboot
14296,IR-0019349,Need help restoring history for Change Tickets
14297,IR-0019350,RDE scan not matching results to existing CI's
14299,IR-0019352,I want to remove the role names from a dropdown list
14301,IR-0019354,Requesters getting errors
14302,IR-0019355,Some fields still not exporting using Run Script/Datautil after patch was installed
14305,IR-0019358,Need to filter Assigned To to only include licensed users and teams
14306,IR-0019359,CG Service is not starting up on server reboot
14308,IR-0019361,E-Mail is not exporting
14310,IR-0019363,Customizations are not appearing on web client
14311,IR-0019364,Forms delivery
14312,IR-0019365,Question on how to setup Crystal Reports to work from ChangeGear server
14313,IR-0019366,How to add Origin automatically when promoting tickets to RFC from either Problem or Incident
14315,IR-0019368,Activation Key for 4.6
14316,IR-0019369,CI Selection
14319,IR-0019372,Managed keeps deleting itself from the lookup option and has to be manually added to apply to any new CI's
14325,IR-0019378,Question about activation - will I be able to activate multiple servers?
14326,IR-0019379,Port Scanning Beta issues
14328,IR-0019381,Requester not able to see pending approvals
14329,IR-0019382,Getting Thread is being aborted message when closing RFC task
14330,IR-0019383,Modifying approval groups
14331,IR-0019384,BPA announcement assistance
14332,IR-0019385,Lining OID in CG_ChangeManagementTicket up with RFC#
14333,IR-0019386,RDE Tool Unable to do a proper discovery all IP Addresses in range are generating CI's even with ARP off
14334,IR-0019387,Import error. Please explain..
14335,IR-0019388,More Info Response Opens A New Ticket
14336,IR-0019389,Unable to save checkbox value in Change Management form
14337,IR-0019390,More questions about datautil importing into CMDB
14338,IR-0019391,Install question
14339,IR-0019392,Unable to Access my CG test web portal
14340,IR-0019393,cgadsynch not running getting WebService failure
14341,IR-0019394,RDE Log Files From Fort Dearborn Company
14342,IR-0019395,RE: ChangeGear Express Change Activation Code not working getting error trying to activate
14343,IR-0019396,Question on how to make close type automatically populate on Reject action
14344,IR-0019397,Missing Incidents
14345,IR-0019398,Questions about RDE
14346,IR-0019399,Citrix File For Jarrod
14347,IR-0019400,Attachment problem after Object Type problem in Change was resolved
14348,IR-0019401,???? ??? ????? ???? ??? ????????? ???? ?? ????.
14349,IR-0019402,Spawning a task on a workflow action
14350,IR-0019403,Multiple Rules on an action
14351,IR-0019404,AreAllTaskCompete rule not in incident
14352,IR-0019405,Email connector won't restart after making changes to filter section of CGEmailCnctr.exe.config
14353,IR-0019406,Creating additional custom views in the CG database
14354,IR-0019407,ChangeGear error report from Atlas Pipeline Mid-Continent LLC
14355,IR-0019408,Chart Customization
14356,IR-0019409,New user not able to log in keeps getting error report
14357,IR-0019410,Questions on fields
14358,IR-0019411,Populating a template type field
14359,IR-0019412,Email approval not picked up by ChangeGear
14361,IR-0019414,When creating RFC template only 1 task will save when the template is saved for the first time
14363,IR-0019416,How to remove the Announcement Portal and Knowledge Base Portal from self-service portal for end users
14364,IR-0019417,Business Policy Automation not working properly
14367,IR-0019420,Due Date field changes to current date in Incident when tech is assigned
14368,IR-0019421,Upgrade of Database server
14369,IR-0019422,Cambium Learning can not log into Install Files
14371,IR-0019424,Turning off Problem and Change tabs for customer
14372,IR-0019425,Need Guidance on Setting up Security in IIS
14383,IR-0019436,RFC's are skipping approval sequence possibly due to when a proxy approver change happens while ticket is waiting approval
14385,IR-0019438,Move changes from TST to PRD
14388,IR-0019441,Email notification on Description change
14389,IR-0019442,Avg Time to Resolve always shows 0.00
14390,IR-0019443,Business Time to Accept and Business Time to Resolve are showing 0.00 for all tickets
14391,IR-0019444,Reports - distribution Monday always selected when doing Weekly distribution
14392,IR-0019445,ChangeGear fields on Configuration Summary tab
14393,IR-0019446,Is Win 7 supported?
14394,IR-0019447,Ticket summary field in task email notification 
14395,IR-0019448,Wants to link closed Incidents to each other
14396,IR-0019449,Question Concerning Roles and Teams
14397,IR-0019450,Error when opening old RFC: Object reference not set to an instance of an object
14398,IR-0019451,Update forms to v4.5 from v4.0
14399,IR-0019452,Questions about editing forms and possible customization needed.
14400,IR-0019453,Having problems setting Owner to Logged In User
14401,IR-0019454,Siemens: we need a solution that allows any two of three approvers in the CAB to approve.
14402,IR-0019455,Siemens: Is there a workaround to control the order that Change Task implementers are notified?
14403,IR-0019456,Is it possible to clear the Completion Date via automation when a ticket is Reopened?
14404,IR-0019457,Owner in IR & PR doesn't save
14406,IR-0019459,Promoting Incidents to problems or changes
14407,IR-0019460,On the change module is there a way to check if all tasks are closed...
14408,IR-0019461,Unable to open any Attachments in CMDB
14409,IR-0019462,Automatically Process Assigned to field
14410,IR-0019463,ResourceChooser filter not applied until ticket is saved
14411,IR-0019464,Got Application Initialization error when installing a new web folder provided by support
14412,IR-0019465,Hang when closing planning attachment
14413,IR-0019466,Email Connector
14414,IR-0019467,Needs to filter out all blank values from person chooser drop down
14415,IR-0019468,Quick Question about Survey
14416,IR-0019469,Purge Selective CMDB Data
14417,IR-0019470,Getting Thread is being aborted message as well as another error when I try to Accept Save or Close a Change Task
14418,IR-0019471,Email connector won't start after intalling 4530 build
14419,IR-0019472,Needs to add layer of security to KB articles based on a specific team
14420,IR-0019473,Removing default text from open ended survey question results in user reponses not getting recorded in database at all
