2035,Web Client Workflow Status Bar Missing
2036,Report Tab not visible from Web
2038,Another issue may be related to My active incidents view I created?
2039,Why can a requester add and delete approvers on ticket that they are not associated with?
2040,How to download CG Mobile
2041,Assigning to Roles - RFC does not show up in My Active Requests
2042,Want to block incident requesters from Kbase
2043,heads up: Balan from epost will be requesting information for CG DR preparation planning
2044,Substitution Variables not working in Emails
2046,CG Service won't start after Server name is changed
2048,Can't make Datautil import Resources
2049,Cannot Customize Completed Incidents by Month Report
2050,License Check (BCBS Delaware)
2051,License Check (Rackable)
2052,License Check (Hudson)
2053,License Check (SemGroup)
2054,Question: SQL2005 Clustering
2055,FW: CRPSQL01 Question AFFECTS ChangeGear v. 1.6
2057,Resource XML Template
2058,Xtra Grids Error from Challenger Motor Freight
2061,Email Connector issue at Ohio Department of Youth Services
2062,Do Email Notifications Retry if Server is down
2063,Email Connector Error Performing Close on Closed RFC
2064,Resource XML data import
2065,Release XML
2072,Issue with Actual Complete Date
2073,Filtering on Dates
2074,Upgrade Seems to have Removed User Views
2075,Incident Reporting Questions
2076,Need Printout of all details of RFC
2077,License Check (Stratosphere)
2078,License Check (ISACA)
2079,Parser Error on web after upgrading to MR1 release
2080,Cannot install Release management - not found on Administration
2081,Updates are not installing to local workstation
2084,3.5 MR1 Upgrade Question
2085,Required by field renamed?
2086,Need to Reinstall ChangeGear to Existing SQL 2005 DB
2087,Can Defaults for Analysis Checkboxes be changed
2088,only seeing 5 named users - licensed for 10
2089,Cannot see grid properly and getting error on custom entities (look up lists)
2090,Problem Paging on Web Grid
2092,DepartmentPIT not Populating on IRs
2093,Page Numbers on Web Do Not Match
2094,Description field on Incident is not required even though the label is red
2095,Need to Remove disabled accounts from Requester and Assigned to Dropdowns (Help Desk)
2096,2541 Upgrade Issues
2097,License Check (Wayport)
2099,License Check (Cirrus)
2100,Meaning of Site License
2101,Error on Selecting User
2102,Requester Role cannot edit RFC in More Info State
2105,Can no longer see review pane
2106,Email Connector Error
2107,ChangeGear 3.5 MR1 Refresh 
2108,Quesitons on CMDB
2110,License Check (American AgCredit)
2111,Can CIs be created in ChangeGear Web or just DT Client
2112,End User Web Form is Squished
2113,"Edit Panel views in IE6, IE7, and Firefox"
2115,Customized reports cannpt be recustomized
2116,Error Entering Assignee on Incident
2117,Concurrent Licenses Not Releasing Properly
2119,Extra Line Feeds in Announcements
2120,Web Print Preview of RFC is missing Description
2121,License Check (Alberta)
2122,Workflow Status Bar not displaying on Production Web 
2123,Getting this error and ChangeGear service will not start
2124,Changegear 3.5 Upgrade and 
2125,IE 7 unlicensed user page after FBR20080325 patch take 2
2126,Alert not working
2127,Custom Views recover after upgrade
2130,ChangeGear 3.5 Issue with Attaching Documents
2131,Report a Problem thru CG30 Web
2133,User receives error when saving any RFC
2136,RFC Number does not match on web when checking multiple RFCs
2137,Change Gear 3.5 upgrade patch status
2138,ChangeGear Web Service Version 3.5
2139,Cannot Run Crystal Report - File Not Found for Crystal
2141,Issues after upgrade to 3.5.2541
2142,ChangeGear error report from BC Lottery Corp
2143,build 2541
2144,announcement calendar
2147, Several Resource Types are blank after upgrade
2149,Error in new version
2150,Trouble Creating Incident Report with Assignee
2152,CMDB issues in Change Gear 3.5
2153,Cannot attach to RFC 
2154,Upgrade to 3.5 MR1 difficulty
2155,ChangeGear error report
2156,ChangeGear v3.5 Required Fields on Web
2158,Change Gear 3.5 report error on Approval Reports
2159,Reporting Against Databasea nd Flattening Tables
2161,Error when trying to 'Request Close' on an RFC
2162,Questions about privileges
2163,Server Error for New User: First Login thru Self-Service portal 
2164,Self-Service Portal Issue: User Role Privilege Setting -- Unable to Select the IR 'Category' ---
2165,Object Reference Error on Web
2167,Trouble Running BPA Rule
2168,Object Reference Error in DT Client
2170,Custom Report Error
2171,Change Gear 3.5 web error
2172,Change Gear 3.5 upgrade issues encountered
2173,AD Groups Do Not Calculate Members Correctly
2174,Cannot Access Administration Tab
2176,Change Gear 3.5 Open Issues - Revised
2177,License Check (Gore)
2178,License Check (Miller)
2179,License Check (WPCarey)
2180,New Report Bugs
2181,Missing Views on the Web?
2182,Error w/ChangeGear
2183,Report with Custom Date Range Cannot Run With Double-Click - Error because of # sign in DateRange in XML
2185,License Check (Palm Beach)
2186,Cannot Remove CI Owners
2187,CMDB Documentation
2188,License Check (CitiStreet)
2189,Delete Security Context Failed
2190,ChangeGear error report
2193,Duplicate Attachments not working on the web.
2194,License Check (City of Glendale)
2196,Error Running Reports
2197,"Feature Request - Allow viewing multiple items at once (multiple open RFCs, etc)"
2198,Reporting Question
2200,RE: A couple of things from Mark at BCLC - 3 actually.
2201,Concurrent Seat Issues
2203,CG Service Not Starting after License Upgrade
2204,Cannot Approve/Accept RFCs
2206,Re: Errors per voicemail
2208,"Request Approval" Action Not firing
2209,Create BPA to Announce RFCs
2210,My View - Active Incidents Not Updating
2211,Approval Group Issues/Questions
2213,Questions on approver order
2216,EI6 Attachment Issue
2220,ChangeGear Database move from 2000 SQL Cluster to 2005 SQL Cluster
2221,Timestamps for Incident description entries showing up in GMT instead of time zone
2222,License Check (Ohio Youth)
2223,License Check (Atlas Pipeline)
2224,ChangeGear 3.5 MR1 Questions
2225,Issue: Pending Approval Not Functioning Comparing to CG 2.0
2227,Issue With Track-It Promotion Seems to Have Returned After Applying Customizations
2228,App error in CG Web
2230,Error with AVERAGE Aggregate Function in Reports
2232,Licensing Questions
2233,Error when running imported Crystal Report
2234,Crystal Report Difficulties
2235,Email Notification on Assigned To field change
2236,Task Handle Reassign Notification is not showing up
2237,RFC_Tasks Handle Reassign Issue
2238,Quality Assurance and Deployment Group Labels Not Renaming from Strings.txt in DT Client
2239,Object Reference Error Running Report with MAX Aggregate Function
2240,In CGWeb Resources do not all appear available for including in RFCs by default
2241,CGWeb Shows Only RFCs Assigned to User Instead of All
2242,FW: ChangeGear error report from Tolko Industries Ltd.
2243,Unscheduled tab shows substitution variable instead of changing it
2244,Creating new Notification Rules
2245,System.Xml Root element is missing on logon
2246,Web Link Seems to have issues
2247,notification rule variable changes in 2551?
2250,BPA TODAY/YESTERDAY issues
2253,Access issue to Change Gear instance - DB Transaction Log full
2254,File Not Found Error when Running Reports
2255,change request detailed report
2256,Closed Changes by Impacted Resource Report Issues
2257,CGService Peaking When RFC Created with Specific Approval Group
2258,CG Will Not Start after HDD Failure
2259,Task Notifications
2260,RunTime error on web after upgrading
2261,Unable to Duplicate RFCs from any status after upgrade
2262,How do you publish new System views in desktop client
2263,Missing Link Attachment Feature in Desktop Client
2264,Approval Group question
2265,ChangeGear error report from Gore Mutual Insurance Company
2266,question regarding piointing CG service to different sql server and db
2267,License Check (Challenger)
2268,question regarding location of custom alerts file to fix after upgrading
2269,License Check (Gray Research)
2270,question regarding how to create a new System View for desktop users
2271,BPA for Approval Groups
2272,Approval Group Questions
2273,Question regarding exporting and re importing resources
2276,Problem Applying New Customization
2277,Can CG Run in SQL 2005 Native Mode
2278,Error on CMDB Quick Searches
2279,You do not have privileges to access the desktop client
2280,ODBC Data Source
2281,Removed All Administrators from ChangeGear
2282,Received an error when trying to open RDE
2284,Incident Request CANNOT Add Additional Information Before Resubmit the IR Ticket
2285,Hyperlink in Communication Template Not Working
2286,Inconsistent Fields Population - IE Settings
2287,Approver 1 group shows up as Approval Not Required After Approver 2 Approves
2288,Approver List Not Recalculating in Custom States/Transitions
2289,Problem with Announce Action on BPA rule
2290,License Check (Metro International)
2294,question on Approval group
2295,Questions Creating Standalone Announcements
2296,Feature Request
2298,An issue w/Change Type in Build2442
2303,Unable to see the full comment content of IR ticket
2304,Not Populating Business Services Information
2305,Approver Cannot approve
2306,"ChangeGear error report from Friedman, Billings, Ramsey"
2307,EMAIL REQUESTER returns error that no program is found to open email
